ID_CLIENTE,SAFRA_REF,VALOR_A_PAGAR,TAXA,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,FLAG_PF,PORTE,SEGMENTO_INDUSTRIAL_Comércio,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Serviços,RENDA_FUNCIONARIO,RENDA_MEDIA,RENDA_STD,PRAZO_PAGAMENTO,VALOR_INICIAL,DIAS_ULTIMA_EMISSAO,Quantidade_Emprestimo,PERCENTUAL_A_PAGAR
2634859679238614382,2021-08,179359.0,11.99,255369.0,139.0,0,3.0,1.0,0.0,0.0,1837.1870503597122,351558.0,213903.18487783757,17,13807.467282525018,14.0,377,0.5101832414566018
7930925883736021864,2021-08,40409.8,4.99,269333.0,139.0,0,3.0,0.0,0.0,1.0,1937.6474820143885,301468.8857142857,243459.86929263428,17,6746.210350584307,3.0,614,0.1340430204074128
7067471043900250355,2021-08,20930.0,6.99,91783.0,99.0,0,3.0,0.0,0.0,1.0,927.10101010101,297780.8,231621.54859974247,31,2619.5244055068833,1.0,64,0.07028660007629774
6462952350255736003,2021-08,89212.85,4.99,32169.0,102.0,0,2.0,1.0,0.0,0.0,315.38235294117646,418010.3333333333,112762.78455382935,17,14893.631051752922,2.0,16,0.21342259481623663
6242636379248496392,2021-08,144332.9,5.99,257410.0,145.0,0,2.0,0.0,1.0,0.0,1775.2413793103449,337284.25925925927,254904.71804949341,17,20648.483547925607,12.0,72,0.42792658132633477
3660744270380078352,2021-08,28192.27,5.99,176606.0,113.0,0,1.0,0.0,1.0,0.0,1562.8849557522124,233959.4,162890.87833996324,21,4033.228898426323,7.0,160,0.12050069371010526
1078687383992817574,2021-08,20502.5,6.99,204505.0,154.0,0,3.0,0.0,1.0,0.0,1327.9545454545455,300435.97142857144,243541.75688557173,45,2566.020025031289,0.0,480,0.06824249407456345
1156053485989336481,2021-08,22265.11,6.99,812218.0,136.0,0,1.0,1.0,0.0,0.0,5972.191176470588,234615.0,123972.86445318295,24,2786.622027534418,1.0,169,0.09490062442725317
1156053485989336481,2021-08,30081.91,6.99,812218.0,136.0,0,1.0,1.0,0.0,0.0,5972.191176470588,234615.0,123972.86445318295,24,3764.9449311639546,0.0,170,0.1282181872429299
7325545718770538459,2021-08,21487.45,6.99,292830.0,134.0,0,3.0,1.0,0.0,0.0,2185.2985074626868,278235.02857142856,190477.03859744384,17,2689.2928660826033,0.0,540,0.07722769527016524
8939476669690489534,2021-08,23892.51,5.99,405230.0,166.0,0,1.0,1.0,0.0,0.0,2441.144578313253,352277.0,240074.5440005302,139,3418.098712446352,1.0,202,0.06782307672655324
5274777191770957761,2021-08,6520.01,6.99,493081.0,139.0,0,3.0,1.0,0.0,0.0,3547.345323741007,206395.0357142857,128101.29522619318,45,816.0212765957447,18.0,57,0.03158995553083797
7646606457278894341,2021-08,27100.0,4.99,153701.5,130.0,0,1.0,0.0,1.0,0.0,1182.3192307692307,212310.77777777778,149053.1416521936,17,4524.207011686143,8.0,30,0.12764307249802045
2778852475840838977,2021-08,43726.0,4.99,518820.0,166.0,0,3.0,1.0,0.0,0.0,3125.421686746988,288168.375,85313.37693960594,39,7299.833055091819,22.0,13,0.15173767766848115
2983174282784691273,2021-08,58511.4,11.99,466263.0,141.0,0,3.0,0.0,1.0,0.0,3306.8297872340427,266574.1111111111,206169.66128007259,17,4504.341801385682,1.0,115,0.21949393268580303
2819054834565698513,2021-08,224416.75,4.99,40888.0,138.0,0,1.0,0.0,0.0,1.0,296.28985507246375,266976.12903225806,161683.885484143,18,37465.23372287145,5.0,117,0.8405873244678151
3279078057358159966,2021-08,62970.0,5.99,323222.0,142.0,0,1.0,0.0,0.0,1.0,2276.211267605634,280330.5142857143,185596.68552589597,31,9008.583690987125,3.0,149,0.22462770476645524
2943087245123311166,2021-08,44721.92,8.99,406928.0,98.0,0,1.0,1.0,0.0,0.0,4152.326530612245,320168.85714285716,238012.3168225621,17,4476.668668668668,7.0,159,0.13968229264736196
8784237149961904,2021-08,147170.5,6.99,103248.0,119.0,0,1.0,1.0,0.0,0.0,867.6302521008404,258056.8,180343.25595812133,18,18419.336670838547,1.0,252,0.5703027395519126
4166581859919473627,2021-08,133745.3,6.99,373458.0,148.0,0,2.0,1.0,0.0,0.0,2523.364864864865,240502.0,0.0,17,16739.08635794743,5.0,9,0.5561088889073688
465309249432033993,2021-08,55930.05,5.99,324549.0,111.0,0,3.0,1.0,0.0,0.0,2923.864864864865,285987.42424242425,182939.28599641167,25,8001.437768240344,2.0,150,0.19556821474985392
8174633018998080168,2021-08,22707.6,8.99,136454.5,125.0,0,1.0,0.0,0.0,1.0,1091.636,142856.1,46801.59778308856,17,2273.033033033033,75.0,8,0.15895436036683067
3472934456083131714,2021-08,48613.4,8.99,266585.0,106.0,0,3.0,0.0,1.0,0.0,2514.9528301886794,263474.45714285714,162764.0493544427,17,4866.206206206206,1.0,88,0.18450896731003255
6367769402148499693,2021-08,94760.0,6.99,48381.0,153.0,0,2.0,0.0,1.0,0.0,316.2156862745098,413652.0,139747.5981898556,24,11859.82478097622,19.0,27,0.2290814501078201
4723919748432185874,2021-08,20050.0,11.99,411562.0,139.0,0,2.0,0.0,0.0,1.0,2960.877697841727,333476.7619047619,274702.44547308,17,1543.4949961508853,2.0,111,0.060124129446015515
3480297543931395935,2021-08,182709.0,4.99,205801.0,133.0,0,1.0,0.0,0.0,1.0,1547.375939849624,271495.14285714284,175995.42859696265,45,30502.337228714525,2.0,66,0.672973365479835
6053752047545474051,2021-08,41401.6,8.99,232117.0,105.0,0,2.0,0.0,1.0,0.0,2210.638095238095,282321.375,110616.9100492293,17,4144.304304304304,7.0,107,0.1466470613498535
4724876423989598202,2021-08,21553.65,5.99,416631.0,148.0,0,2.0,0.0,1.0,0.0,2815.074324324324,319811.5714285714,208073.9522442591,18,3083.497854077253,4.0,284,0.0673948409800235
7485107528960607346,2021-08,89496.5,6.99,343163.0,130.0,0,3.0,1.0,0.0,0.0,2639.7153846153847,248156.4193548387,165124.21924393246,19,11201.063829787234,8.0,117,0.3606455163750127
8487807876567995441,2021-08,51683.34,8.99,375470.0,169.0,0,2.0,0.0,0.0,0.0,2221.715976331361,263073.3333333333,153873.42513422665,20,5173.507507507507,10.0,69,0.19645982108917664
3263212305228307743,2021-08,99594.09,5.99,321793.0,94.0,0,2.0,0.0,0.0,1.0,3423.3297872340427,333787.3846153846,224948.6469132227,17,14248.081545064377,5.0,74,0.2983758362071111
4183921942053157552,2021-08,21466.68,5.99,231953.0,110.0,0,2.0,0.0,0.0,1.0,2108.663636363636,394873.77142857143,200447.4464538957,25,3071.055793991416,14.0,131,0.05436339801030087
8503092146854371576,2021-08,49799.55,5.99,305322.0,124.0,0,1.0,1.0,0.0,0.0,2462.2741935483873,281895.79411764705,215281.674113281,17,7124.399141630902,26.0,130,0.17665942890661412
963687627963462983,2021-08,132378.91,6.99,455683.0,158.0,0,2.0,1.0,0.0,0.0,2884.0696202531644,262744.9117647059,117546.55725063507,17,16568.073842302878,22.0,141,0.5038305370440375
1454789421854453615,2021-08,48046.08,5.99,234692.0,125.0,0,1.0,0.0,0.0,1.0,1877.536,306171.1875,241025.5469225587,17,6873.545064377682,1.0,109,0.1569255434919068
968199235777440720,2021-08,128461.85,11.99,168798.0,137.0,0,2.0,0.0,0.0,1.0,1232.102189781022,372426.97142857144,313969.2592601726,20,9889.287913779832,1.0,312,0.3449316506461401
8348574220426911086,2021-08,20863.45,8.99,813962.0,119.0,0,1.0,1.0,0.0,0.0,6840.016806722689,281048.6857142857,176860.05094952593,18,2088.4334334334335,1.0,218,0.0742342912829338
6349142675790687765,2021-08,44254.68,8.99,132402.0,150.0,0,1.0,0.0,0.0,1.0,882.68,281166.6,232771.6944586365,27,4429.897897897898,0.0,122,0.15739664668563053
7529137091657891207,2021-08,43920.0,5.99,168716.0,125.0,0,3.0,1.0,0.0,0.0,1349.728,247426.2,185450.33863058864,31,6283.261802575107,96.0,6,0.17750747495616875
8609211777002937758,2021-08,52965.0,5.99,447798.0,135.0,0,3.0,1.0,0.0,0.0,3317.0222222222224,299076.5238095238,206988.97644623954,17,7577.25321888412,3.0,64,0.1770951438292509
6394935036014530592,2021-08,74287.7,5.99,556920.0,117.0,0,3.0,1.0,0.0,0.0,4760.0,324028.2,293425.1011470754,17,10627.711015736766,27.0,64,0.22926307031301596
4018182555897034052,2021-08,184689.56,6.99,34248.0,110.0,0,1.0,0.0,0.0,1.0,311.3454545454546,353468.8,164845.20484974852,17,23115.088861076343,12.0,51,0.5225059750676722
5465001651966355821,2021-08,88831.36,5.99,539654.0,116.0,0,2.0,0.0,1.0,0.0,4652.189655172414,280480.87096774194,321427.7376207331,19,12708.349070100143,9.0,94,0.3167109389439128
8826489829259520138,2021-08,74467.0,6.99,130960.0,147.0,0,2.0,1.0,0.0,0.0,890.8843537414966,261086.9411764706,162146.96656371534,17,9320.025031289111,11.0,158,0.28521916747137194
3248432590399829766,2021-08,53661.73,5.99,252904.0,140.0,0,2.0,1.0,0.0,0.0,1806.4571428571428,289679.85714285716,259845.68503646008,23,7676.928469241774,4.0,131,0.1852449477477353
9175443729335908760,2021-08,21374.0,4.99,118377.5,129.0,0,2.0,0.0,1.0,0.0,917.6550387596899,182153.16666666666,221421.4042800891,38,3568.280467445743,75.0,7,0.117340809337197
4820852183212661131,2021-08,116292.0,6.99,263064.0,98.0,0,3.0,1.0,0.0,0.0,2684.326530612245,295547.34375,250783.83169170778,17,14554.693366708385,10.0,127,0.3934801055034013
5078307295214858596,2021-08,138126.27,5.99,153102.0,133.0,0,1.0,0.0,0.0,1.0,1151.142857142857,274868.1034482759,213247.02462374893,108,19760.553648068668,32.0,162,0.5025183652347364
5761480994209806499,2021-08,91762.23,4.99,234617.0,146.0,0,0.0,1.0,0.0,0.0,1606.9657534246576,293850.5714285714,204946.21281624772,17,15319.237061769614,3.0,1114,0.31227514567656833
5761480994209806499,2021-08,96296.25,4.99,234617.0,146.0,0,0.0,1.0,0.0,0.0,1606.9657534246576,293850.5714285714,204946.21281624772,18,16076.168614357262,0.0,1115,0.32770482470682377
5136739522477907100,2021-08,63918.02,4.99,167311.0,118.0,0,2.0,0.0,1.0,0.0,1417.8898305084747,310800.8142857143,294102.7720350611,23,10670.78797996661,1.0,126,0.205655896194793
3036967290595689189,2021-08,54290.0,6.99,336507.0,161.0,0,3.0,0.0,1.0,0.0,2090.105590062112,311452.1176470588,174203.79221192643,17,6794.743429286608,3.0,67,0.17431250880599908
3632378524835692731,2021-08,120979.87,11.99,310194.0,133.0,0,3.0,0.0,1.0,0.0,2332.285714285714,296700.5,184268.38783234992,30,9313.30792917629,24.0,107,0.4077508126882159
903093877129717133,2021-08,53040.0,5.99,338418.0,123.0,0,3.0,0.0,0.0,1.0,2751.3658536585367,348731.4,232365.96872747704,17,7587.982832618026,23.0,279,0.15209413319247994
5883155883105348987,2021-08,20000.0,4.99,155688.0,145.0,0,1.0,1.0,0.0,0.0,1073.7103448275861,300166.3043478261,154789.4433763711,19,3338.89816360601,5.0,79,0.06662973062034451
5108407319813072955,2021-08,52340.0,4.99,187842.0,112.0,0,3.0,1.0,0.0,0.0,1677.1607142857142,263139.4285714286,182348.64954939313,17,8737.896494156928,11.0,119,0.1989059575151902
1156053485989336481,2021-08,22830.14,6.99,812218.0,136.0,0,1.0,1.0,0.0,0.0,5972.191176470588,234615.0,123972.86445318295,24,2857.3391739674594,1.0,171,0.09730895296549666
2903869860445366876,2021-08,47310.95,6.99,487858.0,145.0,0,2.0,1.0,0.0,0.0,3364.537931034483,329827.625,241976.15418786395,17,5921.270337922402,1.0,59,0.14344144157118432
3093415403379897112,2021-08,21024.07,6.99,453698.0,114.0,0,2.0,0.0,0.0,1.0,3979.8070175438597,254570.61764705883,188725.11560516452,26,2631.2978723404253,8.0,111,0.08258639663257658
5042877476420217533,2021-08,26874.3,11.99,320215.0,117.0,0,3.0,0.0,0.0,1.0,2736.880341880342,370542.73333333334,193440.6641220904,23,2068.8452655889146,22.0,87,0.07252685745107941
8013668117699219722,2021-08,155259.1,5.99,425343.0,135.0,0,3.0,1.0,0.0,0.0,3150.688888888889,246358.3448275862,175574.3012862719,18,22211.602288984264,3.0,66,0.6302165250730923
7085295800541340563,2021-08,20845.8,5.99,131932.0,108.0,0,2.0,0.0,1.0,0.0,1221.5925925925926,298969.85714285716,191671.15093291836,16,2982.2317596566522,6.0,153,0.06972542382437981
5108407319813072955,2021-08,152195.0,4.99,187842.0,112.0,0,3.0,1.0,0.0,0.0,1677.1607142857142,263139.4285714286,182348.64954939313,16,25408.180300500833,1.0,120,0.5783815858621394
7535160686416710323,2021-08,22721.46,5.99,165274.0,108.0,0,3.0,0.0,0.0,1.0,1530.3148148148148,288471.10714285716,182863.97049321566,22,3250.56652360515,5.0,88,0.0787651152486056
9184785003280841216,2021-08,64469.45,8.99,163882.0,108.0,0,2.0,1.0,0.0,0.0,1517.4259259259259,281333.3793103448,189465.98364697362,16,6453.398398398398,4.0,134,0.2291567753461717
2201150681962815877,2021-08,48771.28,5.99,478202.0,121.0,0,3.0,0.0,1.0,0.0,3952.0826446280994,296666.23529411765,191944.8322620976,24,6977.293276108727,4.0,95,0.164397812078775
1683619849073499603,2021-08,74011.0,5.99,133498.0,142.0,0,3.0,1.0,0.0,0.0,940.1267605633802,297974.7428571429,216213.51581376587,16,10588.125894134477,3.0,131,0.2483801119864809
7325545718770538459,2021-08,52957.7,6.99,292830.0,134.0,0,3.0,1.0,0.0,0.0,2185.2985074626868,278235.02857142856,190477.03859744384,16,6627.9974968710885,2.0,541,0.19033440998391288
7751080728852739823,2021-08,54149.81,6.99,195868.0,139.0,0,1.0,1.0,0.0,0.0,1409.1223021582734,302412.8,203949.48545466727,16,6777.197747183979,4.0,295,0.17905925278295098
2347028805684088098,2021-08,62184.91,8.99,47256.0,137.0,0,3.0,1.0,0.0,0.0,344.93430656934305,340517.45714285714,196862.39412883765,23,6224.715715715716,3.0,165,0.18261886048888118
7325545718770538459,2021-08,21487.45,6.99,292830.0,134.0,0,3.0,1.0,0.0,0.0,2185.2985074626868,278235.02857142856,190477.03859744384,16,2689.2928660826033,0.0,542,0.07722769527016524
6330043096034525408,2021-08,43684.1,6.99,47694.0,93.0,0,1.0,0.0,0.0,1.0,512.8387096774194,274408.0606060606,206174.1148136296,22,5467.3466833541925,6.0,135,0.1591939387768669
7910340581026492945,2021-08,96906.55,4.99,145721.0,120.0,0,3.0,1.0,0.0,0.0,1214.3416666666667,323158.7878787879,223581.6560088782,16,16178.055091819699,4.0,139,0.29987286013818143
5522764880180045081,2021-08,56624.9,5.99,140691.0,107.0,0,2.0,0.0,1.0,0.0,1314.8691588785048,325076.6666666667,301369.72273694264,16,8100.844062947067,7.0,125,0.17418937071254986
6053752047545474051,2021-08,41401.6,8.99,232117.0,105.0,0,2.0,0.0,1.0,0.0,2210.638095238095,282321.375,110616.9100492293,16,4144.304304304304,2.0,108,0.1466470613498535
3997247264680905799,2021-08,146842.15,6.99,74813.0,149.0,0,2.0,1.0,0.0,0.0,502.1006711409396,303868.5,254022.1595245783,16,18378.241551939922,6.0,220,0.4832424222978031
8213533889694327948,2021-08,28126.85,8.99,96418.0,151.0,0,2.0,1.0,0.0,0.0,638.5298013245033,279982.6,197657.8728760737,19,2815.5005005005005,4.0,257,0.10045927854088076
6715993871935527857,2021-08,25110.0,11.99,172835.5,156.5,0,0.0,1.0,0.0,0.0,1104.3801916932907,172835.5,46696.5,16,1933.0254041570438,11.0,5,0.14528265315863928
1156053485989336481,2021-08,29640.27,6.99,812218.0,136.0,0,1.0,1.0,0.0,0.0,5972.191176470588,234615.0,123972.86445318295,22,3709.670838548185,1.0,172,0.1263357841570232
2083323809219952960,2021-08,62892.0,6.99,268733.0,123.0,0,2.0,0.0,1.0,0.0,2184.8211382113823,293906.3823529412,222990.1409103054,30,7871.339173967459,3.0,362,0.2139865065076244
4045739494965095560,2021-08,27253.8,6.99,250306.0,136.0,0,2.0,0.0,1.0,0.0,1840.485294117647,232040.25714285715,158012.20683864955,16,3410.9887359198997,3.0,565,0.11745289518111943
968199235777440720,2021-08,175564.52,11.99,168798.0,137.0,0,2.0,0.0,0.0,1.0,1232.102189781022,372426.97142857144,313969.2592601726,22,13515.359507313316,2.0,313,0.47140656684064003
968199235777440720,2021-08,121924.22,11.99,168798.0,137.0,0,2.0,0.0,0.0,1.0,1232.102189781022,372426.97142857144,313969.2592601726,22,9386.006158583526,0.0,314,0.3273775245984946
3357976326879346012,2021-08,137976.0,5.99,257117.0,138.0,0,1.0,0.0,1.0,0.0,1863.1666666666667,237562.77777777778,127062.71564642573,31,19739.055793991414,18.0,24,0.5807980580571686
5048392903148444335,2021-08,16499.67,6.99,254609.0,120.0,0,3.0,0.0,1.0,0.0,2121.741666666667,288473.77142857143,229379.54199767654,16,2065.040050062578,9.0,118,0.0571964304355672
4571290108043699959,2021-08,20788.56,5.99,65781.0,137.0,0,3.0,1.0,0.0,0.0,480.15328467153284,323060.8787878788,205044.19257942258,19,2974.0429184549357,6.0,133,0.06434873847306573
3822753345985951756,2021-08,28308.38,5.99,56027.0,135.0,0,1.0,1.0,0.0,0.0,415.0148148148148,304347.375,161529.81139090747,17,4049.8397711015737,5.0,21,0.09301338643055489
2022367282554149730,2021-08,21364.37,6.99,285141.0,107.0,0,2.0,1.0,0.0,0.0,2664.8691588785045,317414.7428571429,189109.5089343027,16,2673.888610763454,4.0,239,0.06730742815438584
8895896724713458749,2021-08,40166.0,5.99,301582.0,168.0,0,2.0,0.0,0.0,1.0,1795.1309523809523,256859.4347826087,185723.54096438026,22,5746.20886981402,2.0,96,0.15637346564277163
4008627434689715639,2021-08,11931.87,6.99,187802.0,128.0,0,1.0,0.0,0.0,1.0,1467.203125,292374.9142857143,210922.86660466125,45,1493.3504380475595,3.0,888,0.04081017015139662
8163895533020293251,2021-08,3664.08,6.99,133457.0,112.0,0,2.0,0.0,0.0,1.0,1191.580357142857,208321.42857142858,118619.10068379783,25,458.58322903629534,4.0,63,0.017588589062232127
8163895533020293251,2021-08,5782.65,6.99,133457.0,112.0,0,2.0,0.0,0.0,1.0,1191.580357142857,208321.42857142858,118619.10068379783,25,723.7359198998748,0.0,64,0.027758306188925077
8535586342375301953,2021-08,59317.05,5.99,47474.0,122.0,0,2.0,1.0,0.0,0.0,389.1311475409836,338544.17142857146,237295.46600295164,18,8485.98712446352,11.0,125,0.17521214366118587
1115703227712697214,2021-08,51413.07,4.99,762258.0,98.0,0,2.0,1.0,0.0,0.0,7778.142857142857,353775.5,229909.12818693696,17,8583.150250417362,4.0,135,0.1453268244974567
8343941262792249232,2021-08,21150.5,5.99,719027.0,119.0,0,3.0,0.0,1.0,0.0,6042.243697478992,259196.21153846153,207651.41227192138,45,3025.8226037195996,11.0,108,0.08160034390341205
8854680481766219396,2021-08,68472.0,8.99,140339.0,135.0,0,3.0,0.0,1.0,0.0,1039.5481481481481,240972.05263157896,197844.41052994528,36,6854.054054054054,3.0,60,0.2841491336951282
5761480994209806499,2021-08,29856.32,4.99,234617.0,146.0,0,0.0,1.0,0.0,0.0,1606.9657534246576,293850.5714285714,204946.21281624772,17,4984.360601001669,1.0,1116,0.1016037500109385
5761480994209806499,2021-08,58548.25,4.99,234617.0,146.0,0,0.0,1.0,0.0,0.0,1606.9657534246576,293850.5714285714,204946.21281624772,17,9774.332220367278,0.0,1117,0.19924497582347492
314309872114206760,2021-08,20266.0,4.99,595420.0,92.0,0,3.0,0.0,0.0,0.0,6471.95652173913,270575.54285714286,200232.85440975716,45,3383.3055091819697,3.0,248,0.07489960025951031
5761480994209806499,2021-08,21826.16,4.99,234617.0,146.0,0,0.0,1.0,0.0,0.0,1606.9657534246576,293850.5714285714,204946.21281624772,17,3643.7662771285472,0.0,1118,0.0742763912075817
5753677550753111444,2021-08,26385.95,6.99,553135.0,112.0,0,3.0,0.0,0.0,1.0,4938.705357142857,295828.29411764705,194988.79011314895,16,3302.371714643304,7.0,115,0.08919346298061218
3591324331706630867,2021-08,53728.8,4.99,918418.0,113.0,0,2.0,1.0,0.0,0.0,8127.592920353983,306562.28571428574,220886.88985183195,16,8969.749582637729,7.0,67,0.17526226318026258
6238903426443761049,2021-08,28378.49,4.99,95376.0,120.0,0,2.0,0.0,0.0,1.0,794.8,301012.3142857143,287281.38492075424,17,4737.644407345576,4.0,209,0.09427684069118768
8374461419511631785,2021-08,272881.81,4.99,291912.0,128.0,0,3.0,1.0,0.0,0.0,2280.5625,301359.0833333333,191787.9275141339,18,45556.22871452421,14.0,52,0.9055038493668545
5225029212547588718,2021-08,20905.3,8.99,292856.0,123.0,0,2.0,1.0,0.0,0.0,2380.9430894308944,284589.9142857143,219898.48944126756,16,2092.6226226226227,3.0,157,0.07345762780269194
1276604410881911401,2021-08,97416.0,5.99,1445648.0,94.0,0,1.0,0.0,1.0,0.0,15379.234042553191,286257.2,194430.40290366716,59,13936.480686695279,2.0,500,0.3403093441841812
4566920105008626302,2021-08,63064.35,8.99,235722.0,87.0,0,1.0,0.0,0.0,1.0,2709.448275862069,266665.2727272727,124574.60428888223,16,6312.747747747748,44.0,76,0.2364925487110501
2088532321693492263,2021-08,22130.45,5.99,473690.0,116.0,0,2.0,0.0,0.0,1.0,4083.5344827586205,306358.06451612903,232043.61728720105,16,3166.01573676681,7.0,85,0.07223720398858599
6330043096034525408,2021-08,66196.22,6.99,47694.0,93.0,0,1.0,0.0,0.0,1.0,512.8387096774194,274408.0606060606,206174.1148136296,22,8284.883604505632,0.0,136,0.24123278249843796
8926565682509268383,2021-08,21360.5,5.99,1223365.0,143.0,0,2.0,0.0,0.0,1.0,8555.0,301566.35294117645,202759.89242434574,16,3055.865522174535,3.0,315,0.07083184112441941
3536704882799524586,2021-08,170857.45,5.99,208218.0,141.0,0,0.0,0.0,1.0,0.0,1476.723404255319,189254.92307692306,62769.7304086685,16,24443.12589413448,10.0,29,0.9027899894078562
6056959220685085102,2021-08,129652.45,5.99,260632.0,108.0,0,1.0,0.0,0.0,1.0,2413.259259259259,319089.6,178615.67091255702,15,18548.27610872675,403.0,31,0.4063198863265992
5689766561863956319,2021-08,66583.25,8.99,192360.0,164.0,0,2.0,0.0,0.0,1.0,1172.9268292682927,215593.15384615384,96568.37381172484,16,6664.98998998999,20.0,24,0.308837496980602
1235244772550233980,2021-08,53184.63,5.99,192737.0,107.0,0,3.0,1.0,0.0,0.0,1801.2803738317757,307756.32352941175,237234.5968313657,22,7608.673819742488,14.0,176,0.17281409327375602
5689766561863956319,2021-08,45256.25,8.99,192360.0,164.0,0,2.0,0.0,0.0,1.0,1172.9268292682927,215593.15384615384,96568.37381172484,16,4530.155155155155,0.0,25,0.209915060810765
5358243820364010940,2021-08,32962.72,8.99,369543.0,94.0,0,3.0,0.0,0.0,1.0,3931.308510638298,282474.9655172414,179004.0673830551,16,3299.5715715715714,4.0,78,0.11669253570716184
6055278873962623670,2021-08,11470.44,6.99,143422.0,137.0,0,1.0,0.0,0.0,1.0,1046.8759124087592,143422.0,0.0,18,1435.5994993742179,81.0,4,0.07997685152905412
4717717003637613480,2021-08,79962.2,11.99,768167.0,107.0,0,3.0,0.0,0.0,1.0,7179.130841121495,351431.2,314482.12341832725,16,6155.673595073133,7.0,34,0.2275330135742074
1033361676287635885,2021-08,20934.0,6.99,114678.0,127.0,0,2.0,0.0,1.0,0.0,902.9763779527559,257751.41379310345,184115.51345293247,36,2620.025031289111,3.0,82,0.08121778923317054
7478791630746523220,2021-08,45549.47,5.99,240502.0,118.0,0,3.0,0.0,0.0,0.0,2038.1525423728813,275471.25,188457.82312827982,22,6516.376251788269,9.0,2,0.16535108473207277
3281818438120834833,2021-08,53094.0,6.99,279788.0,109.5,0,2.0,0.0,0.0,1.0,2555.1415525114157,343351.0,248411.81485359577,16,6645.0563204005,45.0,29,0.1546347615122717
4347826483121154490,2021-08,194601.0,5.99,258894.0,112.0,0,2.0,0.0,1.0,0.0,2311.5535714285716,280614.9142857143,179584.4293742331,19,27839.91416309013,3.0,354,0.6934806031081537
2658946240987854807,2021-08,27697.97,5.99,460141.0,150.0,0,3.0,0.0,0.0,1.0,3067.6066666666666,260040.62857142856,186014.49265472108,16,3962.513590844063,27.0,149,0.10651400956905416
3408536439470975134,2021-08,141854.75,4.99,579871.0,127.0,0,1.0,0.0,1.0,0.0,4565.913385826771,188007.91666666666,88614.78890882753,16,23681.92821368948,7.0,108,0.754514769989739
6926309382371178621,2021-08,41861.0,5.99,148254.0,129.0,0,3.0,0.0,0.0,1.0,1149.2558139534883,293846.125,148673.9109666409,18,5988.698140200286,32.0,22,0.14245891450840129
5373371196946859811,2021-08,21827.11,5.99,292282.0,145.0,0,3.0,0.0,0.0,1.0,2015.7379310344827,335466.94736842107,195749.78600626125,17,3122.6194563662375,4.0,94,0.06506486010387406
2658946240987854807,2021-08,21148.37,5.99,460141.0,150.0,0,3.0,0.0,0.0,1.0,3067.6066666666666,260040.62857142856,186014.49265472108,16,3025.5178826895562,0.0,150,0.08132717612698323
2780030912070252968,2021-08,8634.82,4.99,118152.0,107.0,0,2.0,1.0,0.0,0.0,1104.2242990654206,288378.5,184506.5,16,1441.5392320534222,28.0,5,0.029942662161014082
4090195792518021727,2021-08,117200.0,5.99,174785.0,113.0,0,3.0,0.0,1.0,0.0,1546.7699115044247,45449.75,5882.504101146043,16,16766.809728183118,16.0,15,2.5786720499012645
7457803471605010846,2021-08,20869.75,5.99,413105.0,109.0,0,3.0,0.0,0.0,1.0,3789.954128440367,276058.1,199073.42414474563,16,2985.6580829756795,3.0,90,0.07559912206886885
903093877129717133,2021-08,22821.15,5.99,338418.0,123.0,0,3.0,0.0,0.0,1.0,2751.3658536585367,348731.4,232365.96872747704,16,3264.8283261802576,1.0,280,0.06544047940621349
903093877129717133,2021-08,20995.0,5.99,338418.0,123.0,0,3.0,0.0,0.0,1.0,2751.3658536585367,348731.4,232365.96872747704,16,3003.576537911302,0.0,281,0.06020392772202331
5611787644735474299,2021-08,26912.8,5.99,320839.0,150.0,0,2.0,0.0,0.0,1.0,2138.9266666666667,304015.02857142856,233792.48263055415,16,3850.1859799713875,3.0,303,0.08852457105973896
6964108750473070287,2021-08,56496.7,8.99,339747.0,120.0,0,2.0,1.0,0.0,0.0,2831.225,275762.45714285714,155749.37553804432,36,5655.325325325325,2.0,1222,0.20487451622441924
5611787644735474299,2021-08,113959.16,5.99,320839.0,150.0,0,2.0,0.0,0.0,1.0,2138.9266666666667,304015.02857142856,233792.48263055415,16,16303.170243204579,0.0,304,0.37484712691834976
3960251564708868781,2021-08,252540.0,5.99,830240.0,139.0,0,3.0,0.0,0.0,1.0,5972.949640287769,127111.5,66967.6563548902,31,36128.755364806864,10.0,29,1.9867596558926612
257162352336759783,2021-08,48244.0,6.99,344816.0,119.0,0,3.0,0.0,0.0,1.0,2897.6134453781515,311061.8,211711.02035971807,17,6038.047559449312,9.0,124,0.15509458249132488
6964108750473070287,2021-08,260754.0,8.99,339747.0,120.0,0,2.0,1.0,0.0,0.0,2831.225,275762.45714285714,155749.37553804432,36,26101.5015015015,0.0,1223,0.9455746902665504
6964108750473070287,2021-08,64509.3,8.99,339747.0,120.0,0,2.0,1.0,0.0,0.0,2831.225,275762.45714285714,155749.37553804432,36,6457.387387387387,0.0,1224,0.23393068319876964
3931892303497206092,2021-08,66382.08,5.99,115480.0,114.0,0,3.0,1.0,0.0,0.0,1012.9824561403509,276992.5925925926,268703.1037465327,18,9496.721030042918,5.0,110,0.23965290688345725
459290606780222306,2021-08,115520.83,5.99,522982.0,108.0,0,1.0,1.0,0.0,0.0,4842.425925925926,305186.0571428572,166205.39300904397,22,16526.58512160229,6.0,585,0.37852591000225433
