VALOR_A_PAGAR,TAXA,PRAZO_PAGAMENTO,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS,FLAG_PF,PORTE,SEGMENTO_INDUSTRIAL_Comércio,SEGMENTO_INDUSTRIAL_Indústria,SEGMENTO_INDUSTRIAL_Serviços
160209.0,5.99,24,190855.0,136.0,0,3.0,1.0,0.0,0.0
274644.0,5.99,22,190855.0,136.0,0,3.0,1.0,0.0,0.0
1237.6,5.99,23,190855.0,136.0,0,3.0,1.0,0.0,0.0
160209.0,5.99,22,291160.0,137.0,0,3.0,1.0,0.0,0.0
289230.0,5.99,22,291160.0,137.0,0,3.0,1.0,0.0,0.0
37260.64,6.99,18,154829.0,141.0,0,3.0,0.0,0.0,1.0
22791.75,6.99,16,154829.0,141.0,0,3.0,0.0,0.0,1.0
37260.64,6.99,16,154829.0,141.0,0,3.0,0.0,0.0,1.0
22791.75,6.99,17,154829.0,141.0,0,3.0,0.0,0.0,1.0
196710.72,6.99,18,154829.0,141.0,0,3.0,0.0,0.0,1.0
32150.57,6.99,16,257370.0,154.0,0,3.0,0.0,0.0,1.0
23367.8,6.99,16,257370.0,154.0,0,3.0,0.0,0.0,1.0
61872.1,6.99,16,257370.0,154.0,0,3.0,0.0,0.0,1.0
37340.64,6.99,18,257370.0,154.0,0,3.0,0.0,0.0,1.0
49029.5,6.99,16,257370.0,154.0,0,3.0,0.0,0.0,1.0
34215.65,6.99,18,257370.0,154.0,0,3.0,0.0,0.0,1.0
11204.16,8.99,35,158280.0,132.0,0,1.0,0.0,1.0,0.0
27706.67,6.99,20,153452.0,130.0,0,3.0,0.0,0.0,1.0
27740.03,6.99,18,153452.0,130.0,0,3.0,0.0,0.0,1.0
23947.87,6.99,22,153452.0,130.0,0,3.0,0.0,0.0,1.0
28849.05,6.99,20,153452.0,130.0,0,3.0,0.0,0.0,1.0
1064.0,6.99,31,194071.0,130.0,0,3.0,0.0,0.0,1.0
75466.4,6.99,18,272110.0,105.0,0,2.0,0.0,0.0,1.0
70316.75,6.99,16,272110.0,105.0,0,2.0,0.0,0.0,1.0
77155.6,6.99,16,24556.0,103.0,0,2.0,0.0,0.0,1.0
106176.44,6.99,16,24556.0,103.0,0,2.0,0.0,0.0,1.0
100059.3,6.99,16,24556.0,103.0,0,2.0,0.0,0.0,1.0
27869.83,4.99,18,382634.0,149.0,0,2.0,1.0,0.0,0.0
28151.81,4.99,18,382634.0,149.0,0,2.0,1.0,0.0,0.0
28332.57,4.99,17,309167.0,137.0,0,2.0,1.0,0.0,0.0
27346.8,6.99,18,433733.0,146.0,0,1.0,0.0,1.0,0.0
27346.8,6.99,18,433733.0,146.0,0,1.0,0.0,1.0,0.0
72879.72,6.99,19,433733.0,146.0,0,1.0,0.0,1.0,0.0
77023.74,6.99,18,18504.0,153.0,0,1.0,0.0,1.0,0.0
101474.82,6.99,19,18504.0,153.0,0,1.0,0.0,1.0,0.0
48582.0,6.99,50,175794.0,137.0,0,1.0,0.0,0.0,1.0
48582.0,6.99,50,156246.0,137.0,0,1.0,0.0,0.0,1.0
51413.0,6.99,51,156246.0,137.0,0,1.0,0.0,0.0,1.0
145684.25,5.99,18,139120.0,116.0,0,1.0,1.0,0.0,0.0
76676.75,5.99,17,193816.0,121.0,0,1.0,1.0,0.0,0.0
156391.2,5.99,18,193816.0,121.0,0,1.0,1.0,0.0,0.0
23062.85,5.99,18,333693.0,147.0,0,0.0,1.0,0.0,0.0
59838.9,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
106504.6,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
46736.88,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
193428.72,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
23275.68,5.99,19,333693.0,147.0,0,0.0,1.0,0.0,0.0
95521.28,5.99,18,333693.0,147.0,0,0.0,1.0,0.0,0.0
46471.9,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
31200.65,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
23235.95,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
115568.25,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
107311.33,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
114071.5,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
206811.45,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
69266.44,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
60030.92,5.99,17,333693.0,147.0,0,0.0,1.0,0.0,0.0
160942.94,5.99,19,333693.0,147.0,0,0.0,1.0,0.0,0.0
114959.24,5.99,19,333693.0,147.0,0,0.0,1.0,0.0,0.0
18872.94,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
22616.29,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
151619.49,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
31062.78,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
93188.33,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
115092.22,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
72289.31,5.99,19,172481.0,143.0,0,0.0,1.0,0.0,0.0
59809.28,5.99,19,172481.0,143.0,0,0.0,1.0,0.0,0.0
159805.1,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
43413.58,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
62019.4,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
23380.96,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
63110.63,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
93188.18,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
48896.5,5.99,16,172481.0,143.0,0,0.0,1.0,0.0,0.0
170435.4,5.99,21,172481.0,143.0,0,0.0,1.0,0.0,0.0
76479.94,5.99,18,172481.0,143.0,0,0.0,1.0,0.0,0.0
49686.7,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
44666.65,5.99,17,172481.0,143.0,0,0.0,1.0,0.0,0.0
95714.25,5.99,19,172481.0,143.0,0,0.0,1.0,0.0,0.0
66456.45,6.99,18,124640.0,139.0,0,2.0,1.0,0.0,0.0
188351.5,6.99,16,124640.0,139.0,0,2.0,1.0,0.0,0.0
44304.3,6.99,20,124640.0,139.0,0,2.0,1.0,0.0,0.0
26796.75,6.99,20,124640.0,139.0,0,2.0,1.0,0.0,0.0
188350.65,6.99,20,124640.0,139.0,0,2.0,1.0,0.0,0.0
87976.4,6.99,20,124640.0,139.0,0,2.0,1.0,0.0,0.0
88146.4,6.99,16,399497.0,152.0,0,2.0,1.0,0.0,0.0
999.0,6.99,31,399497.0,152.0,0,2.0,1.0,0.0,0.0
187311.1,6.99,16,399497.0,152.0,0,2.0,1.0,0.0,0.0
189040.0,6.99,16,399497.0,152.0,0,2.0,1.0,0.0,0.0
113212.8,6.99,16,399497.0,152.0,0,2.0,1.0,0.0,0.0
73065.15,4.99,18,330985.0,138.0,0,3.0,0.0,1.0,0.0
51235.65,4.99,17,330985.0,138.0,0,3.0,0.0,1.0,0.0
45938.42,4.99,18,131461.0,122.0,0,0.0,0.0,0.0,1.0
100617.6,4.99,16,131461.0,122.0,0,0.0,0.0,0.0,1.0
92959.75,4.99,17,131461.0,122.0,0,0.0,0.0,0.0,1.0
22673.0,4.99,16,161943.0,124.0,0,0.0,0.0,0.0,1.0
111932.0,4.99,16,161943.0,124.0,0,0.0,0.0,0.0,1.0
51462.1,4.99,17,161943.0,124.0,0,0.0,0.0,0.0,1.0
75368.15,4.99,16,161943.0,124.0,0,0.0,0.0,0.0,1.0
114763.61,4.99,18,161943.0,124.0,0,0.0,0.0,0.0,1.0
30840.19,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
40628.03,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
30816.75,8.99,26,637049.0,134.0,0,1.0,1.0,0.0,0.0
30195.59,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
30671.89,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
30698.6,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
22888.3,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
30195.59,8.99,25,637049.0,134.0,0,1.0,1.0,0.0,0.0
58989.71,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
30368.98,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
30840.19,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
22888.3,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
30195.59,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
23180.08,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
22888.3,8.99,23,637049.0,134.0,0,1.0,1.0,0.0,0.0
30195.54,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
30816.7,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
24126.8,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
29495.01,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
24629.79,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
30504.79,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
31319.71,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
23902.5,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
30840.19,8.99,23,637049.0,134.0,0,1.0,1.0,0.0,0.0
58990.01,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
22888.3,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
23225.35,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
23706.32,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
31137.62,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
31635.49,8.99,25,637049.0,134.0,0,1.0,1.0,0.0,0.0
80957.81,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
41111.3,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
30970.32,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
30970.32,8.99,24,637049.0,134.0,0,1.0,1.0,0.0,0.0
30958.4,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
23706.32,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
41702.85,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
31053.77,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
22923.4,8.99,22,637049.0,134.0,0,1.0,1.0,0.0,0.0
23787.81,8.99,24,557159.0,134.0,0,1.0,1.0,0.0,0.0
91650.78,8.99,24,557159.0,134.0,0,1.0,1.0,0.0,0.0
31568.9,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
23284.82,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
23220.17,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
499.0,8.99,31,557159.0,134.0,0,1.0,1.0,0.0,0.0
23893.45,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
31476.95,8.99,23,557159.0,134.0,0,1.0,1.0,0.0,0.0
24185.64,8.99,23,557159.0,134.0,0,1.0,1.0,0.0,0.0
652.46,8.99,29,557159.0,134.0,0,1.0,1.0,0.0,0.0
1272.63,8.99,29,557159.0,134.0,0,1.0,1.0,0.0,0.0
31410.2,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
31989.21,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
76091.66,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
31989.21,8.99,24,557159.0,134.0,0,1.0,1.0,0.0,0.0
23672.32,8.99,25,557159.0,134.0,0,1.0,1.0,0.0,0.0
63409.72,8.99,25,557159.0,134.0,0,1.0,1.0,0.0,0.0
24175.33,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
31043.0,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
24522.41,8.99,23,557159.0,134.0,0,1.0,1.0,0.0,0.0
43955.89,8.99,23,557159.0,134.0,0,1.0,1.0,0.0,0.0
65111.88,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
24623.0,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
23366.04,8.99,22,557159.0,134.0,0,1.0,1.0,0.0,0.0
25126.0,8.99,25,557159.0,134.0,0,1.0,1.0,0.0,0.0
32537.48,8.99,25,557159.0,134.0,0,1.0,1.0,0.0,0.0
24623.0,8.99,24,557159.0,134.0,0,1.0,1.0,0.0,0.0
23366.04,8.99,24,557159.0,134.0,0,1.0,1.0,0.0,0.0
22552.13,8.99,24,557159.0,134.0,0,1.0,1.0,0.0,0.0
75763.56,8.99,18,1160551.0,134.0,0,2.0,0.0,1.0,0.0
75600.56,8.99,17,1160551.0,134.0,0,2.0,0.0,1.0,0.0
121017.82,8.99,17,100603.0,127.0,0,2.0,0.0,1.0,0.0
47398.9,8.99,17,100603.0,127.0,0,2.0,0.0,1.0,0.0
82908.28,4.99,18,201417.0,134.0,0,3.0,1.0,0.0,0.0
22903.4,4.99,20,101556.0,134.0,0,3.0,1.0,0.0,0.0
79313.49,4.99,19,101556.0,134.0,0,3.0,1.0,0.0,0.0
171536.1,6.99,18,54042.0,161.0,0,3.0,0.0,0.0,1.0
75917.5,6.99,17,54042.0,161.0,0,3.0,0.0,0.0,1.0
71102.6,6.99,16,54042.0,161.0,0,3.0,0.0,0.0,1.0
55169.9,6.99,16,54042.0,161.0,0,3.0,0.0,0.0,1.0
76430.65,6.99,16,600254.0,156.0,0,3.0,0.0,0.0,1.0
51513.0,6.99,17,600254.0,156.0,0,3.0,0.0,0.0,1.0
75426.15,6.99,18,600254.0,156.0,0,3.0,0.0,0.0,1.0
116195.3,6.99,18,126280.0,129.0,0,2.0,1.0,0.0,0.0
165177.6,6.99,16,126280.0,129.0,0,2.0,1.0,0.0,0.0
43906.15,6.99,16,126280.0,129.0,0,2.0,1.0,0.0,0.0
55352.0,6.99,20,126280.0,129.0,0,2.0,1.0,0.0,0.0
167896.1,6.99,16,126280.0,129.0,0,2.0,1.0,0.0,0.0
57677.0,6.99,16,295084.0,136.0,0,2.0,1.0,0.0,0.0
57677.0,6.99,16,295084.0,136.0,0,2.0,1.0,0.0,0.0
945.6,6.99,31,295084.0,136.0,0,2.0,1.0,0.0,0.0
22212.7,6.99,16,295084.0,136.0,0,2.0,1.0,0.0,0.0
28788.5,6.99,16,295084.0,136.0,0,2.0,1.0,0.0,0.0
46798.48,6.99,16,295084.0,136.0,0,2.0,1.0,0.0,0.0
29638.5,6.99,16,295084.0,136.0,0,2.0,1.0,0.0,0.0
26851.89,5.99,19,364402.0,113.0,0,3.0,0.0,0.0,1.0
53703.77,5.99,19,364402.0,113.0,0,3.0,0.0,0.0,1.0
26841.7,5.99,20,364402.0,113.0,0,3.0,0.0,0.0,1.0
55328.53,5.99,21,302239.0,117.0,0,3.0,0.0,0.0,1.0
52853.84,5.99,25,201446.0,117.0,0,1.0,0.0,1.0,0.0
24157.29,5.99,27,201446.0,117.0,0,1.0,0.0,1.0,0.0
82151.26,5.99,25,201446.0,117.0,0,1.0,0.0,1.0,0.0
30134.85,5.99,17,512357.0,113.0,0,1.0,0.0,1.0,0.0
28069.5,6.99,18,10229.0,138.0,0,2.0,0.0,0.0,1.0
300.0,6.99,28,10229.0,138.0,0,2.0,0.0,0.0,1.0
28531.2,6.99,18,10229.0,138.0,0,2.0,0.0,0.0,1.0
34988.13,6.99,17,541733.0,138.0,0,2.0,0.0,0.0,1.0
55048.92,6.99,17,541733.0,138.0,0,2.0,0.0,0.0,1.0
27111.45,5.99,18,98607.0,139.0,0,3.0,0.0,0.0,1.0
41869.0,5.99,16,98607.0,139.0,0,3.0,0.0,0.0,1.0
51223.95,5.99,16,324624.0,134.0,0,3.0,0.0,0.0,1.0
45419.1,5.99,16,324624.0,134.0,0,3.0,0.0,0.0,1.0
101819.29,4.99,16,79200.0,108.0,0,3.0,1.0,0.0,0.0
21956.79,4.99,20,200653.0,127.0,0,1.0,1.0,0.0,0.0
43851.27,4.99,21,319023.0,122.0,0,1.0,1.0,0.0,0.0
46590.0,5.99,32,124100.0,123.0,0,1.0,1.0,0.0,0.0
43799.0,4.99,19,95510.0,136.0,0,2.0,1.0,0.0,0.0
11336.33,4.99,18,219300.0,139.0,0,2.0,1.0,0.0,0.0
66464.93,4.99,16,219300.0,139.0,0,2.0,1.0,0.0,0.0
70024.65,4.99,20,219300.0,139.0,0,2.0,1.0,0.0,0.0
3962.49,5.99,20,73553.0,155.0,0,2.0,0.0,1.0,0.0
3429.27,5.99,20,31957.0,159.0,0,2.0,0.0,1.0,0.0
22029.0,5.99,17,302985.0,105.0,0,2.0,0.0,0.0,1.0
22029.0,5.99,16,302985.0,105.0,0,2.0,0.0,0.0,1.0
30748.04,5.99,21,302985.0,105.0,0,2.0,0.0,0.0,1.0
22161.44,5.99,22,302985.0,105.0,0,2.0,0.0,0.0,1.0
22029.05,5.99,16,302985.0,105.0,0,2.0,0.0,0.0,1.0
30748.04,5.99,21,302985.0,105.0,0,2.0,0.0,0.0,1.0
20486.46,5.99,16,302985.0,105.0,0,2.0,0.0,0.0,1.0
21732.95,5.99,16,302985.0,105.0,0,2.0,0.0,0.0,1.0
21923.98,5.99,24,499533.0,104.0,0,2.0,0.0,0.0,1.0
22042.2,5.99,16,499533.0,104.0,0,2.0,0.0,0.0,1.0
22174.72,5.99,22,499533.0,104.0,0,2.0,0.0,0.0,1.0
22174.67,5.99,22,499533.0,104.0,0,2.0,0.0,0.0,1.0
21793.0,5.99,18,499533.0,104.0,0,2.0,0.0,0.0,1.0
22174.67,5.99,22,499533.0,104.0,0,2.0,0.0,0.0,1.0
23432.19,5.99,24,499533.0,104.0,0,2.0,0.0,0.0,1.0
22075.0,6.99,35,673416.0,144.0,0,3.0,0.0,0.0,1.0
23433.5,6.99,35,472833.0,151.0,0,3.0,0.0,0.0,1.0
22328.0,6.99,24,26084.0,126.0,0,3.0,0.0,1.0,0.0
44856.0,6.99,22,12887.0,133.0,0,3.0,0.0,1.0,0.0
48435.48,5.99,24,219007.0,93.0,0,1.0,0.0,1.0,0.0
48586.51,5.99,25,219007.0,93.0,0,1.0,0.0,1.0,0.0
49316.49,5.99,23,219007.0,93.0,0,1.0,0.0,1.0,0.0
49316.49,5.99,23,219007.0,93.0,0,1.0,0.0,1.0,0.0
111712.24,5.99,24,50042.0,90.0,0,1.0,0.0,1.0,0.0
44101.2,5.99,19,256320.0,132.0,0,2.0,1.0,0.0,0.0
112487.71,5.99,19,256320.0,132.0,0,2.0,1.0,0.0,0.0
1182.0,5.99,31,47362.0,127.0,0,2.0,1.0,0.0,0.0
253575.0,5.99,31,36500.0,114.0,0,2.0,0.0,1.0,0.0
198450.0,5.99,30,36500.0,114.0,0,2.0,0.0,1.0,0.0
198516.3,5.99,30,36500.0,114.0,0,2.0,0.0,1.0,0.0
198516.3,5.99,30,36500.0,114.0,0,2.0,0.0,1.0,0.0
250757.5,5.99,30,36500.0,114.0,0,2.0,0.0,1.0,0.0
253454.4,5.99,32,36500.0,114.0,0,2.0,0.0,1.0,0.0
253454.4,5.99,30,36500.0,114.0,0,2.0,0.0,1.0,0.0
254730.75,5.99,30,36500.0,114.0,0,2.0,0.0,1.0,0.0
137130.0,5.99,30,36500.0,114.0,0,2.0,0.0,1.0,0.0
137130.0,5.99,32,36500.0,114.0,0,2.0,0.0,1.0,0.0
147132.0,5.99,32,36500.0,114.0,0,2.0,0.0,1.0,0.0
68565.0,5.99,31,265540.0,122.0,0,2.0,0.0,1.0,0.0
198022.5,5.99,30,265540.0,122.0,0,2.0,0.0,1.0,0.0
146378.25,5.99,30,265540.0,122.0,0,2.0,0.0,1.0,0.0
137130.0,5.99,30,265540.0,122.0,0,2.0,0.0,1.0,0.0
198022.5,5.99,32,265540.0,122.0,0,2.0,0.0,1.0,0.0
137130.0,5.99,30,265540.0,122.0,0,2.0,0.0,1.0,0.0
71061.0,5.99,30,265540.0,122.0,0,2.0,0.0,1.0,0.0
196291.2,5.99,30,265540.0,122.0,0,2.0,0.0,1.0,0.0
111422.4,5.99,30,265540.0,122.0,0,2.0,0.0,1.0,0.0
164638.95,6.99,17,672091.0,146.0,0,3.0,0.0,0.0,1.0
55735.7,6.99,17,672091.0,146.0,0,3.0,0.0,0.0,1.0
140099.7,6.99,16,672091.0,146.0,0,3.0,0.0,0.0,1.0
57554.0,6.99,17,117148.0,145.0,0,3.0,0.0,0.0,1.0
28776.95,6.99,16,117148.0,145.0,0,3.0,0.0,0.0,1.0
28776.95,6.99,16,117148.0,145.0,0,3.0,0.0,0.0,1.0
50311.9,6.99,16,117148.0,145.0,0,3.0,0.0,0.0,1.0
50052.0,6.99,16,117148.0,145.0,0,3.0,0.0,0.0,1.0
54887.8,4.99,17,256815.0,120.0,0,3.0,1.0,0.0,0.0
100909.74,4.99,17,256815.0,120.0,0,3.0,1.0,0.0,0.0
30556.26,4.99,16,256815.0,120.0,0,3.0,1.0,0.0,0.0
53887.8,4.99,16,256815.0,120.0,0,3.0,1.0,0.0,0.0
100909.74,4.99,16,256815.0,120.0,0,3.0,1.0,0.0,0.0
136750.4,4.99,18,256815.0,120.0,0,3.0,1.0,0.0,0.0
30386.23,4.99,16,256815.0,120.0,0,3.0,1.0,0.0,0.0
38421.46,4.99,16,256815.0,120.0,0,3.0,1.0,0.0,0.0
66142.95,4.99,17,256815.0,120.0,0,3.0,1.0,0.0,0.0
56859.3,4.99,16,256815.0,120.0,0,3.0,1.0,0.0,0.0
88190.6,4.99,18,256815.0,120.0,0,3.0,1.0,0.0,0.0
28829.65,4.99,16,364153.0,130.0,0,3.0,1.0,0.0,0.0
43966.5,4.99,16,364153.0,130.0,0,3.0,1.0,0.0,0.0
28489.65,4.99,16,364153.0,130.0,0,3.0,1.0,0.0,0.0
66682.95,4.99,16,364153.0,130.0,0,3.0,1.0,0.0,0.0
168591.37,4.99,18,364153.0,130.0,0,3.0,1.0,0.0,0.0
162168.05,4.99,18,364153.0,130.0,0,3.0,1.0,0.0,0.0
43966.5,4.99,17,364153.0,130.0,0,3.0,1.0,0.0,0.0
224261.97,4.99,18,364153.0,130.0,0,3.0,1.0,0.0,0.0
200080.49,4.99,19,364153.0,130.0,0,3.0,1.0,0.0,0.0
52469.3,4.99,20,364153.0,130.0,0,3.0,1.0,0.0,0.0
70852.05,4.99,17,364153.0,130.0,0,3.0,1.0,0.0,0.0
22123.2,6.99,17,140752.0,125.0,0,3.0,0.0,0.0,1.0
22123.2,6.99,16,140752.0,125.0,0,3.0,0.0,0.0,1.0
22123.2,6.99,18,140752.0,125.0,0,3.0,0.0,0.0,1.0
57119.8,6.99,17,140752.0,125.0,0,3.0,0.0,0.0,1.0
28559.9,6.99,17,140752.0,125.0,0,3.0,0.0,0.0,1.0
114239.6,6.99,17,140752.0,125.0,0,3.0,0.0,0.0,1.0
29059.9,6.99,17,140752.0,125.0,0,3.0,0.0,0.0,1.0
22748.2,6.99,16,140752.0,125.0,0,3.0,0.0,0.0,1.0
57459.8,6.99,16,140752.0,125.0,0,3.0,0.0,0.0,1.0
22448.2,6.99,16,238876.0,126.0,0,3.0,0.0,0.0,1.0
57894.8,6.99,16,238876.0,126.0,0,3.0,0.0,0.0,1.0
49043.59,6.99,18,238876.0,126.0,0,3.0,0.0,0.0,1.0
59994.8,6.99,16,238876.0,126.0,0,3.0,0.0,0.0,1.0
59994.8,6.99,16,238876.0,126.0,0,3.0,0.0,0.0,1.0
24438.9,6.99,19,238876.0,126.0,0,3.0,0.0,0.0,1.0
49142.47,6.99,19,238876.0,126.0,0,3.0,0.0,0.0,1.0
45374.31,4.99,18,129011.0,150.0,0,3.0,1.0,0.0,0.0
23716.09,4.99,18,129011.0,150.0,0,3.0,1.0,0.0,0.0
23961.72,4.99,20,129011.0,150.0,0,3.0,1.0,0.0,0.0
17642.64,5.99,17,52880.0,137.0,0,2.0,1.0,0.0,0.0
18335.61,5.99,16,151875.0,140.0,0,2.0,1.0,0.0,0.0
17905.41,5.99,16,151875.0,140.0,0,2.0,1.0,0.0,0.0
23571.02,6.99,18,392141.0,107.0,0,3.0,0.0,0.0,1.0
47142.04,6.99,23,392141.0,107.0,0,3.0,0.0,0.0,1.0
29139.7,6.99,18,207096.0,109.0,0,3.0,0.0,0.0,1.0
60697.99,6.99,19,207096.0,109.0,0,3.0,0.0,0.0,1.0
165596.69,6.99,24,1063630.0,112.0,0,2.0,0.0,1.0,0.0
283203.89,6.99,24,1063630.0,112.0,0,2.0,0.0,1.0,0.0
48731.57,5.99,19,261558.0,121.0,0,3.0,0.0,0.0,1.0
27639.48,5.99,21,261558.0,121.0,0,3.0,0.0,0.0,1.0
78584.23,5.99,20,230488.0,123.0,0,3.0,0.0,0.0,1.0
23470.52,5.99,18,233216.0,124.0,0,2.0,1.0,0.0,0.0
53621.5,6.99,17,161060.0,129.0,0,3.0,0.0,0.0,1.0
21502.95,6.99,16,161060.0,129.0,0,3.0,0.0,0.0,1.0
22452.15,6.99,16,161060.0,129.0,0,3.0,0.0,0.0,1.0
42686.2,6.99,16,161060.0,129.0,0,3.0,0.0,0.0,1.0
21502.9,6.99,17,161060.0,129.0,0,3.0,0.0,0.0,1.0
21325.0,6.99,17,161060.0,129.0,0,3.0,0.0,0.0,1.0
22412.15,6.99,17,161060.0,129.0,0,3.0,0.0,0.0,1.0
83345.25,6.99,16,161060.0,129.0,0,3.0,0.0,0.0,1.0
63975.0,6.99,16,161060.0,129.0,0,3.0,0.0,0.0,1.0
55563.5,6.99,16,161060.0,129.0,0,3.0,0.0,0.0,1.0
42750.0,6.99,16,161060.0,129.0,0,3.0,0.0,0.0,1.0
21375.0,6.99,18,161060.0,129.0,0,3.0,0.0,0.0,1.0
22737.17,6.99,16,336423.0,129.0,0,3.0,0.0,0.0,1.0
21453.0,6.99,16,336423.0,129.0,0,3.0,0.0,0.0,1.0
42905.7,6.99,16,336423.0,129.0,0,3.0,0.0,0.0,1.0
56058.5,6.99,16,336423.0,129.0,0,3.0,0.0,0.0,1.0
58072.7,6.99,16,336423.0,129.0,0,3.0,0.0,0.0,1.0
46300.0,6.99,17,336423.0,129.0,0,3.0,0.0,0.0,1.0
68543.7,6.99,17,336423.0,129.0,0,3.0,0.0,0.0,1.0
194278.3,5.99,20,537820.0,141.0,0,3.0,1.0,0.0,0.0
140363.4,8.99,17,628524.0,143.0,0,1.0,0.0,0.0,1.0
193659.8,8.99,17,186554.0,136.0,0,1.0,0.0,0.0,1.0
216917.7,8.99,16,186554.0,136.0,0,1.0,0.0,0.0,1.0
68829.0,8.99,18,186554.0,136.0,0,1.0,0.0,0.0,1.0
123175.0,11.99,17,26464.0,115.0,0,3.0,1.0,0.0,0.0
102055.0,11.99,16,26464.0,115.0,0,3.0,1.0,0.0,0.0
81010.0,11.99,17,1101706.0,112.0,0,3.0,1.0,0.0,0.0
6256.73,11.99,32,117254.0,107.0,0,1.0,0.0,0.0,1.0
7419.72,11.99,34,117254.0,107.0,0,1.0,0.0,0.0,1.0
6415.97,11.99,30,58131.0,108.0,0,1.0,0.0,0.0,1.0
12968.45,11.99,30,58131.0,108.0,0,1.0,0.0,0.0,1.0
7644.56,11.99,30,58131.0,108.0,0,1.0,0.0,0.0,1.0
29085.52,4.99,22,158979.0,126.0,0,1.0,0.0,0.0,1.0
32600.56,4.99,28,158979.0,126.0,0,1.0,0.0,0.0,1.0
